MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367513150,2018-01-01T03:00:06Z,45.64345,-122.75282,0.1,282.9,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T03:01:07Z,45.64341,-122.75283,0.1,286.7,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T03:02:09Z,45.64345,-122.75281,0,302.1,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T03:03:11Z,45.64343,-122.75284,0,306.4,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T03:04:12Z,45.64338,-122.75289,0.1,307.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T03:05:16Z,45.64339,-122.75287,0,305.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T03:06:18Z,45.64343,-122.75284,0.1,304.7,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367171010,2018-01-01T08:02:19Z,30.01282,-90.75789,0.1,264.6,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367513150,2018-01-01T03:08:25Z,45.64343,-122.75283,0,309.7,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367773370,2018-01-01T10:11:40Z,35.08057,-90.17475,0.1,7.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:03:29Z,30.01282,-90.75786,0,280.3,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367513150,2018-01-01T03:07:20Z,45.6434,-122.75283,0.1,308.1,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367171010,2018-01-01T08:04:39Z,30.01284,-90.75788,0,300,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367513150,2018-01-01T03:09:26Z,45.64342,-122.75286,0,314.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367773370,2018-01-01T10:12:50Z,35.08059,-90.17464,0.4,90.8,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:05:57Z,30.01284,-90.75785,0,330,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367513150,2018-01-01T03:10:27Z,45.64343,-122.75284,0.1,306.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367773370,2018-01-01T10:14:01Z,35.08056,-90.1746,0,95,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367513150,2018-01-01T03:11:28Z,45.64343,-122.75283,0.1,288.4,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367171010,2018-01-01T08:07:08Z,30.01283,-90.75786,0,276.4,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367384840,2018-01-01T00:38:28Z,34.40803,-119.69152,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T00:41:28Z,34.40802,-119.69151,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367773370,2018-01-01T10:17:30Z,35.07975,-90.17463,0.9,9.2,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T10:16:21Z,35.07962,-90.17469,0.8,196.8,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367513150,2018-01-01T03:12:29Z,45.64339,-122.75284,0.1,282.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367773370,2018-01-01T10:15:10Z,35.08029,-90.17462,2.4,182.8,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367513150,2018-01-01T03:13:36Z,45.64337,-122.75286,0,291.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367171010,2018-01-01T08:08:18Z,30.01275,-90.75781,0,251.2,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T10:18:40Z,35.07993,-90.17463,0.5,1.2,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:09:28Z,30.01281,-90.75786,0,232.7,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367513150,2018-01-01T03:14:37Z,45.64342,-122.75283,0.1,314.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367384840,2018-01-01T00:47:28Z,34.40803,-119.69152,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367171010,2018-01-01T08:10:37Z,30.01281,-90.75784,0,311.3,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367513150,2018-01-01T03:15:39Z,45.64346,-122.75282,0,319.9,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367171010,2018-01-01T08:11:48Z,30.01283,-90.75785,0,238.1,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367384840,2018-01-01T00:50:28Z,34.40805,-119.69151,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367513150,2018-01-01T03:16:42Z,45.64346,-122.75281,0.1,320.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367171010,2018-01-01T08:12:51Z,30.01283,-90.75786,0.1,256.1,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367513150,2018-01-01T03:17:46Z,45.64338,-122.75283,0.1,322.7,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367384840,2018-01-01T00:53:27Z,34.40804,-119.69151,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367513150,2018-01-01T03:18:51Z,45.64344,-122.75284,0,301,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367384840,2018-01-01T00:56:28Z,34.40805,-119.6915,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367513150,2018-01-01T03:19:52Z,45.64346,-122.75284,0,296.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T03:20:55Z,45.64346,-122.75284,0,295.9,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T03:22:06Z,45.64337,-122.75283,0.1,301.9,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367773370,2018-01-01T10:19:50Z,35.08002,-90.17464,0.1,358.2,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367513150,2018-01-01T14:36:15Z,45.64344,-122.75281,0.1,290.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367171010,2018-01-01T08:13:58Z,30.01281,-90.75786,0,243.1,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T10:21:00Z,35.08002,-90.17464,0.1,324.3,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367513150,2018-01-01T14:39:28Z,45.64345,-122.75281,0,302.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367171010,2018-01-01T08:15:08Z,30.01282,-90.75782,0.1,309.8,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T10:22:10Z,35.08002,-90.17463,0,315.2,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:16:17Z,30.01282,-90.75785,0.1,281,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T08:17:27Z,30.01266,-90.75784,0,258.6,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:37:10Z,35.08531,-90.14908,0.2,337.7,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:18:28Z,30.0128,-90.75787,0,242.1,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T08:19:38Z,30.01275,-90.75788,0,235.3,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T08:20:47Z,30.0127,-90.7578,0,254.5,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:38:21Z,35.08539,-90.14908,0.1,311.3,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:22:08Z,30.01281,-90.75786,0,260.8,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:39:31Z,35.08533,-90.14908,0,353.6,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:23:18Z,30.0128,-90.75787,0,245.9,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:40:40Z,35.08532,-90.14911,0.2,303.5,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T08:41:51Z,35.08534,-90.14908,0.1,46,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T08:43:00Z,35.08536,-90.14909,0.1,51.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T08:44:10Z,35.08536,-90.14911,0.1,11.6,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:24:28Z,30.01282,-90.75785,0,324.9,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:45:20Z,35.08517,-90.14885,1.5,41.1,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T08:46:31Z,35.08528,-90.14885,0.1,323.1,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:25:37Z,30.0128,-90.75787,0,280.4,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:47:40Z,35.08528,-90.14885,0.1,351,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:26:47Z,30.01281,-90.75791,0,319.2,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367513150,2018-01-01T14:38:18Z,45.64344,-122.75284,0,296,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
477103100,2018-01-01T10:24:08Z,48.73092,-123.55246,0,241,312,NA,NA,NA,NA,1,NA,NA,NA,NA,A
367773370,2018-01-01T08:48:51Z,35.08536,-90.14892,0,299.7,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:27:59Z,30.01278,-90.75789,0.1,247.5,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
636017984,2018-01-01T10:23:44Z,36.64063,-75.27049,10.3,119.7,116,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367773370,2018-01-01T08:50:00Z,35.08533,-90.14898,0.2,283.3,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367154120,2018-01-01T10:23:44Z,45.65564,-122.75511,0,200.7,153,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367773370,2018-01-01T08:51:10Z,35.08498,-90.14921,2,218.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
366901000,2018-01-01T10:23:54Z,29.80183,-93.34537,0,360,324,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367171010,2018-01-01T08:29:08Z,30.01278,-90.75785,0,246.4,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T08:30:11Z,30.01281,-90.75791,0,262.1,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:52:11Z,35.08463,-90.14946,0.4,186.3,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:31:21Z,30.01274,-90.75787,0.1,267,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:53:20Z,35.0845,-90.14928,0.1,105.1,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367524560,2018-01-01T10:24:13Z,30.40736,-87.25887,0,273.1,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367171010,2018-01-01T08:32:28Z,30.0127,-90.75786,0,254.6,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T08:33:29Z,30.01276,-90.75788,0,252.8,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T08:34:38Z,30.01279,-90.75789,0.1,279.9,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:54:30Z,35.08456,-90.14932,0.2,327.7,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T08:35:48Z,30.01279,-90.75787,0.1,291,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T07:26:29Z,30.01242,-90.76055,1.3,345.5,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:55:31Z,35.08471,-90.14938,1,337.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T07:27:38Z,30.01251,-90.76056,1,339.5,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T07:28:48Z,30.01322,-90.75817,7.5,96.2,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:56:40Z,35.08496,-90.14938,0.2,352.8,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T07:29:57Z,30.01287,-90.75788,0.1,268.1,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:57:51Z,35.08491,-90.14939,0.2,183.7,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T07:31:08Z,30.01281,-90.75786,0.1,182.5,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T07:32:17Z,30.01281,-90.75786,0.1,205.8,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T08:59:01Z,35.08494,-90.14938,0.1,113.6,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T07:33:18Z,30.0127,-90.75787,0,220.3,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T09:00:01Z,35.08496,-90.14944,0.1,242.2,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T07:34:29Z,30.01279,-90.75787,0,232.9,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367384840,2018-01-01T00:59:27Z,34.40803,-119.69151,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367773370,2018-01-01T09:01:10Z,35.0849,-90.14922,1.2,111.2,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367384840,2018-01-01T01:02:30Z,34.40804,-119.69153,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
338111149,2018-01-01T10:23:58Z,40.69234,-74.13867,0,295.2,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
368926258,2018-01-01T10:24:16Z,39.26699,-76.5795,0,211.1,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367420490,2018-01-01T10:24:17Z,35.54321,-89.90309,7.5,168.8,173,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367773370,2018-01-01T09:02:21Z,35.08466,-90.14895,1.7,172.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
366686185,2018-01-01T10:24:04Z,29.27742,-94.85467,0,263.4,511,NA,NA,NA,NA,5,NA,NA,NA,NA,A
367384840,2018-01-01T01:05:28Z,34.40805,-119.69152,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367087310,2018-01-01T10:22:39Z,29.11388,-90.20862,0,136,143,NA,NA,NA,NA,5,NA,NA,NA,NA,A
367384840,2018-01-01T11:38:24Z,34.40805,-119.69152,0,268,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T11:41:22Z,34.40804,-119.69153,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T11:44:22Z,34.40805,-119.69152,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T11:47:21Z,34.40804,-119.69151,0,279.8,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T11:53:23Z,34.40804,-119.69151,0,272.5,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T11:56:21Z,34.40803,-119.69153,0,275.5,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
653364000,2018-01-01T10:23:17Z,37.05927,-88.55448,0,248.5,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367384840,2018-01-01T11:59:21Z,34.40803,-119.69152,0,284.2,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T12:02:22Z,34.40803,-119.69152,0,290.9,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367645040,2018-01-01T10:23:21Z,30.03615,-94.03232,1.9,192.3,189,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367384840,2018-01-01T12:05:22Z,34.40803,-119.69151,0,285.9,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
270995,2018-01-01T10:23:41Z,35.097410000000004,-90.10029,0,260.1,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367384840,2018-01-01T12:08:22Z,34.40804,-119.69152,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367773370,2018-01-01T09:03:31Z,35.08392,-90.14876,1.8,151.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T09:05:51Z,35.08398,-90.14823,2.3,316.6,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367384840,2018-01-01T12:11:21Z,34.40804,-119.69152,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367773370,2018-01-01T09:04:41Z,35.08358,-90.14835,1.3,109.2,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367384840,2018-01-01T05:50:26Z,34.40805,-119.69154,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367773370,2018-01-01T09:07:00Z,35.08442,-90.14954,5,281.3,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367384840,2018-01-01T05:53:24Z,34.40805,-119.69154,0,278.9,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T05:59:27Z,34.40804,-119.69154,0,266.2,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367773370,2018-01-01T09:08:01Z,35.08461,-90.15156,6.5,283.5,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
338032837,2018-01-01T10:23:42Z,33.98326,-118.44872,0,360,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367773370,2018-01-01T09:09:11Z,35.08527,-90.15401,6.8,275.2,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367384840,2018-01-01T06:02:24Z,34.40804,-119.69154,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367719100,2018-01-01T10:23:43Z,47.57281,-122.34516,0,221.4,189,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367384840,2018-01-01T06:08:24Z,34.40804,-119.69156,0,283.2,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T06:11:24Z,34.40804,-119.69155,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367702140,2018-01-01T10:23:54Z,39.09638,-84.659,0,270.6,511,NA,NA,NA,NA,12,NA,NA,NA,NA,A
367384840,2018-01-01T05:11:25Z,34.40805,-119.69154,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367370103,2018-01-01T10:24:12Z,29.80514,-90.0056,15.8,202.4,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367384840,2018-01-01T05:14:25Z,34.40805,-119.69154,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T05:17:25Z,34.40805,-119.69154,0,290.6,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
366976320,2018-01-01T10:24:11Z,46.75387,-92.09404,0,0,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367384840,2018-01-01T05:20:25Z,34.40804,-119.69154,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
368926087,2018-01-01T10:24:12Z,32.68577,-117.13567,0,33,33,NA,NA,NA,NA,1,NA,NA,NA,NA,A
367773370,2018-01-01T09:10:20Z,35.08552,-90.15687,7.6,274.5,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367384840,2018-01-01T05:23:25Z,34.40805,-119.69153,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
247376300,2018-01-01T10:23:42Z,37.12266,-74.80039,14.4,185.6,186,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367773370,2018-01-01T09:11:31Z,35.08521,-90.1598,7.1,262.9,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367583130,2018-01-01T10:23:49Z,30.05793,-93.71744,0,261.7,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367384840,2018-01-01T05:26:26Z,34.40805,-119.69154,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T05:29:25Z,34.40805,-119.69153,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
366972890,2018-01-01T10:23:48Z,29.78129,-95.09935,0,268.9,91,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367773370,2018-01-01T04:33:20Z,35.16063,-90.0637,3.1,0.7,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
316001002,2018-01-01T10:24:06Z,42.9595,-82.35741,0,346,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367773370,2018-01-01T04:34:30Z,35.16162,-90.06355,3.1,8.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
375118000,2018-01-01T10:24:07Z,49.16861,-123.93311,0,360,511,NA,NA,NA,NA,5,NA,NA,NA,NA,A
367375730,2018-01-01T10:24:07Z,29.76232,-95.10971,0,185.6,185,NA,NA,NA,NA,12,NA,NA,NA,NA,A
365920564,2018-01-01T10:24:10Z,29.61138,-95.02548,0,264.4,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367773370,2018-01-01T04:35:41Z,35.16268,-90.06348,3.2,5.6,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T04:36:51Z,35.16362,-90.06306,3.2,24.1,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T04:38:00Z,35.16461,-90.06289,3.3,355.9,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T04:39:11Z,35.16572,-90.06313,3.7,347.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T04:40:21Z,35.16684,-90.06327,3.4,359.1,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367773370,2018-01-01T04:41:30Z,35.16801,-90.06321,3.7,4.6,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T07:35:38Z,30.01281,-90.7579,0,266.9,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
316034846,2018-01-01T10:24:11Z,43.29919,-79.73581,0.2,335.3,251,NA,NA,NA,NA,1,NA,NA,NA,NA,A
367773370,2018-01-01T04:42:40Z,35.16915,-90.06287,3.7,17.5,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367556028,2018-01-01T10:24:12Z,27.59899,-97.25823,0,209.8,34,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367171010,2018-01-01T07:36:47Z,30.01279,-90.7579,0.1,257.8,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
371639000,2018-01-01T10:24:19Z,29.45143,-94.84437,12.2,334.1,338,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367171010,2018-01-01T07:37:48Z,30.01277,-90.75788,0,306.3,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T07:39:07Z,30.01284,-90.7579,0,279.6,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T04:43:51Z,35.17036,-90.06261,3.5,1.4,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
338224334,2018-01-01T10:24:13Z,27.83799,-97.05236,0,322.1,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367773370,2018-01-01T04:45:01Z,35.17151,-90.06256,3.6,5.5,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T07:40:18Z,30.01283,-90.75791,0.1,283.8,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367773370,2018-01-01T04:46:10Z,35.17268,-90.0624,3.7,0.7,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367171010,2018-01-01T07:41:28Z,30.0128,-90.75789,0,257.8,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367171010,2018-01-01T07:42:29Z,30.01285,-90.75792,0,271.7,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
367384840,2018-01-01T05:32:25Z,34.40805,-119.69153,0,262.5,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367171010,2018-01-01T07:43:37Z,30.01278,-90.75786,0,281,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
366997610,2018-01-01T10:24:15Z,29.96352,-93.86147,0,265.4,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
338131199,2018-01-01T10:24:37Z,33.75585,-118.11637,0,0,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367384840,2018-01-01T05:35:25Z,34.40805,-119.69153,0,292.6,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367773370,2018-01-01T04:47:11Z,35.1737,-90.06243,3.6,9,511,WALT WEPFER,NA,WDJ3994,31,0,21,7,NA,0,A
367384840,2018-01-01T05:41:28Z,34.40805,-119.69154,0,270.8,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367171010,2018-01-01T07:44:40Z,30.01279,-90.75789,0.1,283.3,511,ED,NA,WDD6296,31,0,15,6,NA,31,A
366970990,2018-01-01T10:24:38Z,35.25818,-90.09983,3.5,334.6,336,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367384840,2018-01-01T09:17:23Z,34.40803,-119.69152,0,278.2,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367645040,2018-01-01T10:24:25Z,30.03556,-94.03243,1.9,189.5,184,NA,NA,NA,NA,0,NA,NA,NA,NA,A
571758000,2018-01-01T10:24:26Z,38.55067,-90.24811,0,280.1,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
367384840,2018-01-01T09:20:23Z,34.40804,-119.69152,0,0,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
367384840,2018-01-01T09:23:25Z,34.40803,-119.69152,0,304.5,511,TRUTH,NA,WYV5559,60,NA,19,6,NA,NA,B
