ship_id,callsign,shipname,draught,imo,ais_type_summary,mmsi,speed,avg_speed,destination,distance_to_go,distance_travelled,eta,eta_calc,eta_updated,heading,lon,lat,max_speed,timestamp,utc_seconds,current_location,jenis_alert,track
122407,YBMJ2,TANTO BAGUS,73,9210725,Cargo,525013046,89,8.5,ID MAK,0,27,2022-06-18T01:00:00Z,2022-06-18T01:41:00Z,NA,70,1163204,-5896023,10.7,2021-09-28T07:17:00Z,54,0101000020E61000000000006081145D4000000000879517C0,ALERT-BLACKSHIP,"LINESTRING(112.7984 -6.893253,112.7984 -6.89318,112.7983 -6.892953,112.7983 -6.893178,112.7985 -6.8935,112.7984 -6.89331,112.7987 -6.893672,112.8088 -6.890372,112.9505 -6.816957,112.9994 -6.800385,113.1442 -6.802215,113.3229 -6.800093,114.0069 -6.796105,114.0069 -6.796105,114.269 -6.647947,114.7364 -6.38031,114.7947 -6.3464,114.9355 -6.266335,115.0294 -6.235163,115.3883 -6.140588,115.5754 -6.091962,115.5754 -6.091962,115.7542 -6.044288,116.1663 -5.936168,116.5404 -5.838789,116.5404 -5.838789,116.6645 -5.8058,116.9053 -5.741162,116.9503 -5.73127,117.1341 -5.682068,117.2529 -5.653765,117.3923 -5.64779,117.501 -5.643222,117.7086 -5.63584,118.687 -5.29555,118.7414 -5.283135,118.9668 -5.236723,119.0793 -5.21415,119.1887 -5.18951,119.3301 -5.118617,119.4041 -5.129148,119.4042 -5.129253,119.4043 -5.129251,119.4042 -5.129312,119.4042 -5.129308,119.4042 -5.129305,119.4042 -5.129277,119.4043 -5.129265,119.4043 -5.129265)"
123028,5BTD3,EURYDICE D,179,9462512,Cargo,209765000,102,10.9,CN BEI,492,761,2022-05-30T02:00:00Z,2022-05-25T20:45:00Z,NA,11,1201817,7321333,11,2021-10-16T11:53:00Z,31,0101000020E610000000000000A10B5E40000000800B491D40,ALERT-HLD-ALKI,"LINESTRING(119.3444 1.765333,119.3294 1.61325,119.3057 1.50555,119.2737 1.313883,119.2626 1.2395,119.2379 1.048,119.2143 0.879283,119.1734 0.65265,119.1522 0.543817,119.1322 0.424683,119.0995 0.223,119.0705 0.01475,119.0633 -0.0365,119.0015 -0.26745,118.9965 -0.28605,118.9814 -0.438283,118.944 -0.742133,118.944 -0.742133,118.9059 -0.999783,118.8711 -1.18695,118.8573 -1.280817,118.8429 -1.37535,118.8121 -1.573017,118.7891 -1.72435,118.7743 -1.818667,118.7587 -1.915733,118.7587 -1.915733,118.6851 -2.237467,118.6755 -2.283917,118.6405 -2.5337,118.6101 -2.73685,118.5915 -2.84145,118.5915 -2.84145)"
123180,5BQP3,NEWMAX,104,9447172,Cargo,209811000,98,9.5,CNZHA,1068,768,2022-05-27T14:00:00Z,2022-05-27T02:09:00Z,NA,16,1201678,7420303,11.9,2021-09-12T07:30:00Z,8,0101000020E610000000000040BD0A5E40000000E063AE1D40,ALERT-HLD-ALKI,"LINESTRING(119.2283 0.564855,119.2462 0.67149,119.2587 0.751602,119.2745 0.865965,119.2969 1.018592,119.3106 1.094917,119.3251 1.20529,119.3349 1.316405,119.3462 1.391773,119.3717 1.589243,119.3798 1.671065,119.3945 1.793147,119.3979 1.909043,119.4102 2.031668,119.4232 2.201613,119.4358 2.33107,119.4371 2.461992,119.4414 2.59494,119.4523 2.681865,119.4743 2.848977,119.4883 2.930942,119.5052 3.053895,119.5205 3.174197,119.5363 3.292412,119.5485 3.444672,119.5585 3.56111,119.569 3.643177,119.5751 3.709532,119.6398 4.339325,119.6398 4.339325,119.6398 4.339325)"
123485,5BKQ3,SFAKIA WAVE,141,9453391,Cargo,209919000,112,11.8,IN DAH,2039,2278,2022-05-15T12:30:00Z,2022-05-15T08:52:00Z,NA,292,9557341,620705,12.8,2021-09-20T09:37:00Z,44,0101000020E6100000000000C0B2E45740000000E004D41840,ALERT-HLD-ALKI,"LINESTRING(117.7169 -0.312383,117.7168 -0.312583,117.7168 -0.312983,117.7162 -0.314117,117.7157 -0.3145,117.715 -0.314667,117.7147 -0.314667,117.7161 -0.313867,117.7162 -0.313933,117.7153 -0.314467,117.7151 -0.3146,117.7152 -0.314483,117.7153 -0.3148,117.8389 -0.229767,117.9973 -0.1469,118.1546 -0.064033,118.2908 0.0147,118.3771 0.062733,118.5189 0.1397,118.7315 0.262017,118.7705 0.285517,118.9234 0.531383,119.0017 0.66805,119.0724 0.791517,119.138 0.9099,119.1925 1.012067,119.3094 1.22775,119.3529 1.391217,119.3965 1.591133,119.4196 1.693383,119.4574 1.8682,119.4714 1.946567,119.4714 1.946567)"
123709,D5UN9,BOMAR RESILIENT,114,9240873,Cargo,636019443,178,18.3,AUBNE,1579,33,2022-06-02T00:01:00Z,2022-06-01T09:45:00Z,NA,99,1374335,-1005414,16.5,2021-09-23T08:11:00Z,15,0101000020E610000000000040DF2D614000000040B81B24C0,ALERT-HLD-ALKI,"LINESTRING(113.2507 -5.421978,113.4704 -5.5032,113.6865 -5.582657,113.9096 -5.652845,114.0932 -5.733845,114.2635 -5.800545,114.5603 -5.867502,114.7782 -5.900005,115.0883 -5.947413,115.2438 -5.96734,115.5244 -6.019673,115.7291 -6.064567,115.9668 -6.146712,116.1912 -6.231524,116.3883 -6.304412,116.5364 -6.354675,116.7761 -6.437918,116.8579 -6.46799,117.1602 -6.5762,117.5517 -6.714653,117.7817 -6.795963,117.9679 -6.864995,118.2933 -7.009017,118.3887 -7.062918,118.4561 -7.10224,118.8455 -7.27028,118.8455 -7.27028)"
123709,D5UN9,BOMAR RESILIENT,114,9240873,Cargo,636019443,178,18.3,AUBNE,1579,33,2022-06-02T00:01:00Z,2022-06-01T09:45:00Z,NA,99,1374335,-1005414,16.5,2021-09-23T08:11:00Z,15,0101000020E610000000000040DF2D614000000040B81B24C0,ALERT-HLD-ALKI,"LINESTRING(119.7435 -7.364652,119.5736 -7.330315,118.842 -7.194016,118.4774 -7.098207,118.1601 -6.986008,117.6879 -6.821747,117.2323 -6.662547,117.2323 -6.662547)"
123709,D5UN9,BOMAR RESILIENT,114,9240873,Cargo,636019443,178,18.3,AUBNE,1579,33,2022-06-02T00:01:00Z,2022-06-01T09:45:00Z,NA,99,1374335,-1005414,16.5,2021-09-23T08:11:00Z,15,0101000020E610000000000040DF2D614000000040B81B24C0,ALERT-HLD-ALKI,"LINESTRING(110.6892 -4.357045,110.8693 -4.434312,111.0855 -4.530433,111.2735 -4.611792,111.443 -4.68875,111.6671 -4.786792,111.916 -4.89488,112.1357 -4.994505,112.3469 -5.081173,112.6358 -5.189977,112.7093 -5.216982,113.0032 -5.328085,113.1507 -5.383525,113.7457 -5.605098,113.8211 -5.632958,114.042 -5.718352,114.1161 -5.744723,114.6692 -5.893915,114.701 -5.897642,115.3636 -5.990665,115.4398 -6.002793,116.6124 -6.375495,116.8326 -6.453237,117.0424 -6.530625,117.0424 -6.530625,117.0424 -6.530625)"
124962,YBIC2,MERATUS PEKANBARU,45,9371995,Cargo,525025105,0,8.1,ID TRK,0,473,2022-06-16T23:00:00Z,2022-06-17T03:24:00Z,NA,321,1175997,325893,8.6,2021-09-28T09:40:00Z,41,0101000020E61000000000008061665D40000000E049120A40,ALERT-AISDOWN-3DAY,"LINESTRING(116.6037 -7.71352,124.4924 -9.177493,124.4924 -9.177493)"
188144,POEJ,LUMOSO JAYA,66,9244283,Cargo,525013017,0,8.4,KALIORANG,0,782,2022-06-07T11:00:00Z,NA,NA,511,1179037,0.771067,11,2021-09-27T12:38:00Z,2,0101000020E610000000000040D6795D40000000C094ACE83F,ALERT-BLACKSHIP,"LINESTRING(122.5266 -3.850683,122.5266 -3.850683,122.5272 -3.849717,122.5288 -3.852417,122.5285 -3.852533,122.5274 -3.850033,122.5281 -3.8499,122.528 -3.853567,122.6785 -3.847283,123.3015 -4.241583,123.2984 -4.444533,123.3025 -4.710567,123.3009 -5.270633,123.3005 -5.282483,123.1949 -5.448367,121.0683 -5.72055,120.9833 -5.71825,120.9136 -5.716917,120.2356 -5.731583,120.1902 -5.735533,120.0965 -5.7421,119.9874 -5.75365,119.8815 -5.789134,119.7677 -5.824517,119.6516 -5.815583,119.5336 -5.7937,119.4151 -5.773117,119.2891 -5.747667,119.1808 -5.710583,119.113 -5.647,119.0271 -5.5501,118.9005 -5.223433,118.8989 -5.203367,118.8591 -4.638517,118.7643 -3.344,118.7566 -3.245217,118.7015 -2.743717,118.6956 -2.708033,118.6848 -2.6212,118.677 -2.54835,118.665 -2.45715,118.6522 -2.354733,118.6389 -2.24945,118.6219 -2.110833,118.6118 -2.035883,118.587 -1.847867,118.5792 -1.7805,118.5666 -1.679183,118.5666 -1.679183)"
125707,5BAH4,MARIA MARIA,189,9453767,Cargo,210813000,103,10.9,CN LYG,1874,1356,2022-06-09T18:00:00Z,2022-06-09T07:19:00Z,NA,11,1201835,738185,11.1,2021-09-12T14:28:00Z,21,0101000020E610000000000080BE0B5E40000000A003871D40,ALERT-HLD-ALKI,"LINESTRING(115.7903 -8.648867,115.825 -8.534333,115.8606 -8.4134,115.8895 -8.337466,115.8966 -8.264517,115.7997 -8.148767,115.7219 -8.05455,115.6038 -7.91935,115.6038 -7.91935,115.3548 -7.631883,115.3088 -7.5847,115.236 -7.500367,115.168 -7.3949,115.1013 -7.298783,114.9909 -7.182083,114.9909 -7.182083,114.7144 -6.88885,114.7144 -6.88885)"
125707,5BAH4,MARIA MARIA,189,9453767,Cargo,210813000,103,10.9,CN LYG,1874,1356,2022-06-09T18:00:00Z,2022-06-09T07:19:00Z,NA,11,1201835,738185,11.1,2021-09-12T14:28:00Z,21,0101000020E610000000000080BE0B5E40000000A003871D40,ALERT-HLD-ALKI,"LINESTRING(119.6201 4.603267,119.6183 4.4898,119.609 4.354883,119.5957 4.226433,119.578 4.097933,119.5604 3.967067,119.5404 3.836083,119.5221 3.707633,119.5075 3.5772,119.4923 3.441367,119.4775 3.286733,119.4569 3.16675,119.4365 3.014733,119.4241 2.871267,119.411 2.7297,119.3971 2.5676,119.3901 2.4186,119.376 2.269317,119.3595 2.122983,119.3461 1.992767,119.33 1.833,119.3085 1.688767,119.2782 1.528167,119.262 1.381483,119.2558 1.233117,119.2425 1.074217,119.2193 0.921983,119.2013 0.764933,119.1961 0.604233,119.1675 0.441583,119.1267 0.3001,119.1267 0.3001)"
125974,3FKT9,PVT SYNERGY,83,9404144,Tanker,357365000,88,10.4,LIHIR-PAPUA,2142,1141,2022-06-21T12:00:00Z,2022-06-21T13:14:00Z,NA,94,1350932,-0.443513,12,2021-09-27T09:39:00Z,23,0101000020E610000000000080FBE26040000000608462DCBF,ALERT-HLD-ALKI,"LINESTRING(115.7552 -5.184755,116.3958 -5.335573,116.4987 -5.360635,116.6699 -5.404648,116.8862 -5.447665,117.0003 -5.462594,117.1443 -5.483045,117.2015 -5.491014,117.4055 -5.519053,117.5226 -5.535089,117.5226 -5.535089)"
125974,3FKT9,PVT SYNERGY,83,9404144,Tanker,357365000,88,10.4,LIHIR-PAPUA,2142,1141,2022-06-21T12:00:00Z,2022-06-21T13:14:00Z,NA,94,1350932,-0.443513,12,2021-09-27T09:39:00Z,23,0101000020E610000000000080FBE26040000000608462DCBF,ALERT-HLD-ALKI,"LINESTRING(120.223 -5.731907,120.0374 -5.761037,119.8874 -5.791254,119.7303 -5.812712,119.5703 -5.815855,119.4388 -5.809302,119.3273 -5.802873,119.1876 -5.793985,118.8323 -5.761765,118.8253 -5.760893,118.8253 -5.760893,118.6879 -5.733585,118.6879 -5.733585,117.1019 -5.487763,117.1019 -5.487763,116.8837 -5.451783,116.7847 -5.43054,116.5156 -5.366157,116.3961 -5.337012,116.2396 -5.299755,116.2396 -5.299755)"
125974,3FKT9,PVT SYNERGY,83,9404144,Tanker,357365000,88,10.4,LIHIR-PAPUA,2142,1141,2022-06-21T12:00:00Z,2022-06-21T13:14:00Z,NA,94,1350932,-0.443513,12,2021-09-27T09:39:00Z,23,0101000020E610000000000080FBE26040000000608462DCBF,ALERT-HLD-ALKI,"LINESTRING(114.9556 -4.973905,114.9556 -4.973905,115.1572 -5.023965,115.3164 -5.06302,115.3821 -5.078552,115.6202 -5.134212,115.6917 -5.152956,117.3078 -5.509822,117.3078 -5.509822,117.5389 -5.544505,118.1829 -5.588313,118.6045 -5.698833,118.7437 -5.713758,118.7646 -5.716173,118.9365 -5.733722,119.1508 -5.751752,119.1508 -5.751752)"
125974,3FKT9,PVT SYNERGY,83,9404144,Tanker,357365000,88,10.4,LIHIR-PAPUA,2142,1141,2022-06-21T12:00:00Z,2022-06-21T13:14:00Z,NA,94,1350932,-0.443513,12,2021-09-27T09:39:00Z,23,0101000020E610000000000080FBE26040000000608462DCBF,ALERT-HLD-ALKI,"LINESTRING(115.5881 -5.12823,115.6399 -5.14012,115.801 -5.18161,116.3641 -5.322752,116.554 -5.365535,116.6953 -5.403172,116.7927 -5.427433,117.0323 -5.469332,117.1284 -5.483602,117.2675 -5.506065,117.3147 -5.513423,117.5307 -5.542388,117.6483 -5.562565,118.9539 -5.733625,118.9539 -5.733625,118.9539 -5.733625)"
144571,V7MI8,SEA FUTURE,71,9317810,Cargo,538006365,113,11.7,KR BOR,0,1388,2022-06-20T19:00:00Z,2022-06-21T00:58:00Z,NA,8,1201311,7409167,11.2,2021-09-27T21:27:00Z,26,0101000020E61000000000000064085E40000000A0FCA21D40,ALERT-HLD-ALKI,"LINESTRING(118.3891 -0.192433,118.4123 -0.158933,118.5813 0.084583,118.6944 0.243483,118.6944 0.243483,119.0632 0.838567,119.0739 0.857233,119.2141 1.225767,119.2871 1.5108,119.3394 1.80915,119.4637 2.80865,119.4902 3.071333,119.5259 3.636833,119.547 3.792383,119.586 3.99915,119.6037 4.094666,119.6037 4.094666)"
144950,5LDW5,AVENCA,78,9410002,Tanker,636021420,116,11.6,SUEZ CANAL,4403,223,2022-06-17T06:00:00Z,2022-06-18T04:28:00Z,NA,287,9553835,6251625,14.6,2022-05-07T14:28:00Z,19,0101000020E61000000000006074E2574000000000AA011940,ALERT-HLD-ALKI,"LINESTRING(115.8989 -8.260738,115.6312 -7.968447,115.5282 -7.834394,115.5186 -7.823548,113.8231 -6.244683,113.8231 -6.244683,113.8231 -6.244683)"
149406,9HA2674,ALPHA CONFIDENCE,179,9455040,Cargo,215222000,121,11.9,VN DQT,18680,747,2022-06-21T05:00:00Z,2022-06-21T23:01:00Z,NA,318,1077842,-1327437,13.2,2021-09-26T01:55:00Z,48,0101000020E61000000000006030F25A40000000A02E3DF5BF,ALERT-HLD-ALKI,"LINESTRING(116.0323 -10.14122,115.8172 -9.231221,115.7846 -9.100773,115.7612 -8.958687,115.7531 -8.82826,115.7824 -8.676695,115.8399 -8.520282,115.8805 -8.384267,115.8611 -8.268646,115.8065 -8.199707,115.7261 -8.101355,115.6406 -7.99507,115.5546 -7.886308,115.526 -7.848876,115.4387 -7.733315,115.2151 -7.479297,115.2151 -7.479297)"
146023,YDFR2,DANUM MAS,66,9371933,Cargo,525119177,97,8.1,GORONTALO,0,5,2022-06-16T20:00:00Z,2022-06-16T12:32:00Z,NA,224,1246879,0.6217400000000001,10.8,2021-09-28T09:01:00Z,28,0101000020E610000000000080062C5F40000000404BE5E33F,ALERT-AISDOWN-3DAY,"LINESTRING(119.3788 -5.109042,116.3045 -6.135058,116.3045 -6.135058)"
146023,YDFR2,DANUM MAS,66,9371933,Cargo,525119177,97,8.1,GORONTALO,0,5,2022-06-16T20:00:00Z,2022-06-16T12:32:00Z,NA,224,1246879,0.6217400000000001,10.8,2021-09-28T09:01:00Z,28,0101000020E610000000000080062C5F40000000404BE5E33F,ALERT-BLACKSHIP,"LINESTRING(120.809 1.380218,120.809 1.380218,120.6904 1.336223,117.6539 0.179248,117.5583 0.14308,117.4924 0.172382,117.4861 0.174597,117.4861 0.174513,117.4861 0.17459,117.4861 0.174598,117.4861 0.1746,117.4861 0.174562,117.4861 0.17456,117.4861 0.17457,117.4861 0.174593,117.4862 0.174593,117.4861 0.174588,117.4861 0.174595,117.4861 0.174527,117.4862 0.174563,117.4861 0.1746,117.4861 0.174565,117.4861 0.174582,117.4861 0.174517,117.4861 0.17457,117.4861 0.174555,117.4861 0.174552,117.4861 0.174578,117.4861 0.174578,117.486 0.174575,117.4861 0.174567,117.486 0.174552,117.4861 0.174552,117.4861 0.17454,117.4861 0.174548,117.4861 0.174557,117.4861 0.174582,117.4861 0.174597,117.4861 0.174547,117.4861 0.174582,117.4861 0.17457,117.4861 0.174588,117.486 0.174537,117.4861 0.174593,117.4861 0.174578,117.4861 0.174595,117.4861 0.174592,117.4861 0.174578,117.4861 0.174578)"
146026,5BWH2,NORDISLE,88,9457828,Tanker,212744000,0,9.2,SG SIN,0,4096,2022-06-16T07:00:00Z,NA,NA,100,1039595,1291373,12.3,2021-09-28T09:52:00Z,12,0101000020E61000000000008068FD5940000000C076A9F43F,ALERT-HLD-ALKI,"LINESTRING(112.3276 -5.124153,112.4589 -5.162879,112.4611 -5.163517,112.7328 -5.262661,113.0788 -5.387503,113.0788 -5.387503,113.7415 -5.631263,113.7415 -5.631263,114.423 -5.880065,115.3233 -5.987721,116.7558 -6.098713,116.9463 -6.115063,116.9463 -6.115063)"
146026,5BWH2,NORDISLE,88,9457828,Tanker,212744000,0,9.2,SG SIN,0,4096,2022-06-16T07:00:00Z,NA,NA,100,1039595,1291373,12.3,2021-09-28T09:52:00Z,12,0101000020E61000000000008068FD5940000000C076A9F43F,ALERT-HLD-ALKI,"LINESTRING(117.1441 -6.127185,117.1949 -6.13686,117.7111 -6.181097,117.7924 -6.187553,118.3853 -6.241035,118.5628 -6.258075,118.7425 -6.27317,118.8214 -6.28021,118.8921 -6.28758,119.1483 -6.41362,119.1483 -6.41362,119.3098 -6.532444,119.4294 -6.608193,119.6807 -6.810295,119.9401 -7.009205,119.9401 -7.009205)"
146026,5BWH2,NORDISLE,88,9457828,Tanker,212744000,0,9.2,SG SIN,0,4096,2022-06-16T07:00:00Z,NA,NA,100,1039595,1291373,12.3,2021-09-28T09:52:00Z,12,0101000020E61000000000008068FD5940000000C076A9F43F,ALERT-HLD-ALKI,"LINESTRING(118.908 -6.301862,118.6757 -6.26487,118.1349 -6.209102,117.944 -6.202452,117.944 -6.202452,117.1734 -6.128155,116.9974 -6.115203,116.9974 -6.115203,115.6194 -5.974298,114.9993 -5.93038,114.8358 -5.912004,114.8358 -5.912004,114.8358 -5.912004)"
146026,5BWH2,NORDISLE,88,9457828,Tanker,212744000,0,9.2,SG SIN,0,4096,2022-06-16T07:00:00Z,NA,NA,100,1039595,1291373,12.3,2021-09-28T09:52:00Z,12,0101000020E61000000000008068FD5940000000C076A9F43F,ALERT-HLD-ALKI,"LINESTRING(117.6704 -6.178242,117.6704 -6.178242,117.4319 -6.159208,117.0385 -6.122253,116.9346 -6.113049,116.7292 -6.09333,116.5652 -6.079725,116.4264 -6.075465,116.1816 -6.046588,116.1816 -6.046588,116.1816 -6.046588)"
149406,9HA2674,ALPHA CONFIDENCE,179,9455040,Cargo,215222000,121,11.9,VN DQT,18680,747,2022-06-21T05:00:00Z,2022-06-21T23:01:00Z,NA,318,1077842,-1327437,13.2,2021-09-26T01:55:00Z,48,0101000020E61000000000006030F25A40000000A02E3DF5BF,ALERT-HLD-ALKI,"LINESTRING(118.2476 -0.692853,118.2716 -0.646172,118.3528 -0.526292,118.4664 -0.343587,118.4664 -0.343587,118.6923 0.036973,118.7169 0.075677,118.9345 0.423945,118.9572 0.461365,119.3209 1.370163,119.3814 1.961615,119.3925 2.061825,119.4088 2.216597,119.4184 2.318417,119.464 2.741083,119.464 2.741083)"
149406,9HA2674,ALPHA CONFIDENCE,179,9455040,Cargo,215222000,121,11.9,VN DQT,18680,747,2022-06-21T05:00:00Z,2022-06-21T23:01:00Z,NA,318,1077842,-1327437,13.2,2021-09-26T01:55:00Z,48,0101000020E61000000000006030F25A40000000A02E3DF5BF,ALERT-HLD-ALKI,"LINESTRING(119.4708 2.7301,119.4591 2.54969,119.4472 2.41271,119.4351 2.267343,119.4238 2.134543,119.4034 1.909383,119.3887 1.735182,119.3765 1.588303,119.3511 1.410327,119.3357 1.211935,119.3229 1.057965,119.2925 0.883242,119.2665 0.715363,119.2468 0.594323,119.2335 0.539767,119.1731 0.256852,119.1435 0.064853,119.1186 -0.061097,119.0944 -0.200232,119.0678 -0.373068,119.0375 -0.536713,118.9982 -0.702935,118.9759 -0.81313,118.9365 -1.022883,118.9099 -1.1749,118.8785 -1.35373,118.8552 -1.459012,118.8127 -1.669467,118.7973 -1.764693,118.7666 -1.918288,118.7296 -2.12773,118.7012 -2.264603,118.7012 -2.264603)"
149451,YDFW2,MERATUS PEMATANGSIANTAR,60,9371892,Cargo,525125027,0,9.2,ID SUB,0,624,2022-06-16T23:00:00Z,NA,NA,126,1126872,-7186283,8.5,2021-09-28T07:34:00Z,21,0101000020E610000000000020FB2B5C4000000000C1BE1CC0,ALERT-BLACKSHIP,"LINESTRING(123.813 -8.339807,123.813 -8.339807,123.9161 -8.313813,123.9664 -8.239177,123.857 -8.143485,123.8267 -8.136693,123.4445 -8.059272,123.4445 -8.059272,123.2447 -8.032654,122.7828 -8.047876,122.6906 -8.06801,122.6906 -8.06801,122.3194 -8.15045,122.0115 -8.183287,121.937 -8.183165,121.7724 -8.183389,120.8909 -8.18328,120.8545 -8.182948,120.6764 -8.18349,120.1402 -8.117739,119.9863 -8.089222,119.8348 -8.06152,119.7982 -8.054421,118.6735 -8.00026,118.4564 -8.001763,118.4564 -8.001763,118.2904 -8.000375,117.2993 -7.998842,117.2247 -7.99886,116.9731 -7.999872,116.6656 -7.999185,116.5902 -7.999377,116.466 -7.99989,116.3815 -8.000023,116.2798 -8.000281,116.1886 -7.958717,116.0978 -7.897167,116.0253 -7.847637,115.9381 -7.790308,115.8538 -7.732873,115.7693 -7.67681,115.6596 -7.60093,115.5931 -7.556187,115.5254 -7.508832,115.4644 -7.46809,115.2143 -7.30196,115.2143 -7.30196,115.0613 -7.196981,115.0613 -7.196981)"
149691,YDCV2,MERATUS PANGKALPINANG,66,9371945,Cargo,525125022,0,7.2,TANGKIANG,0,446,2022-06-16T03:00:00Z,NA,NA,336,1226298,-1209577,12.7,2021-09-28T09:47:00Z,14,0101000020E6100000000000A04EA85E40000000606D5AF3BF,ALERT-AISDOWN-3DAY,"LINESTRING(112.6874 -7.000309,119.4833 -5.833738,119.4833 -5.833738)"
149691,YDCV2,MERATUS PANGKALPINANG,66,9371945,Cargo,525125022,0,7.2,TANGKIANG,0,446,2022-06-16T03:00:00Z,NA,NA,336,1226298,-1209577,12.7,2021-09-28T09:47:00Z,14,0101000020E6100000000000A04EA85E40000000606D5AF3BF,ALERT-BLACKSHIP,"LINESTRING(112.8084 -6.88798,112.8084 -6.88798,113.0191 -6.806555,113.1284 -6.807368,113.1645 -6.806368,113.4168 -6.799457,113.4168 -6.799457,113.9691 -6.7981,114.7569 -6.395368,116.6655 -6.000202,116.7016 -5.99989,116.7952 -6.000692,117.0036 -6.00131,117.0036 -6.00131,117.0633 -5.998333,118.128 -6.000015,119.4049 -5.82994,119.428 -5.827707,119.5038 -5.833177,119.6412 -5.813923,119.7387 -5.802215,119.8203 -5.791838,119.9215 -5.77891,120.0294 -5.766425,120.1676 -5.749597,120.6479 -5.633512,120.6636 -5.625388,119.6967 -5.800485,119.6967 -5.800485,119.3228 -5.851938,118.2131 -5.990448,118.0849 -6.000307,118.0849 -6.000307,117.9357 -6.00169,117.8895 -5.998708,114.467 -6.551631,114.467 -6.551631,114.4 -6.585,114.3019 -6.639155,113.963 -6.799861,113.8618 -6.799402,113.8119 -6.799346,113.4553 -6.797953,113.3818 -6.79794,113.302 -6.796875,112.7258 -7.202977,112.7258 -7.202977,112.7258 -7.202998,112.7258 -7.202998)"
149861,9HA2735,BULK CHINA,179,9290593,Cargo,215450000,121,11.1,AU DAM>CNTNJ,768,774,2022-06-18T20:00:00Z,2022-06-16T21:31:00Z,NA,19,1205143,737747,14,2022-02-27T08:09:00Z,19,0101000020E610000000000040EA205E400000008087821D40,ALERT-HLD-ALKI,"LINESTRING(115.3099 -7.102665,115.4139 -7.285511,115.4759 -7.413222,115.5689 -7.600379,115.6143 -7.698108,115.6697 -7.816685,115.7522 -8.018938,115.838 -8.16938,115.8186 -8.402797,115.7507 -8.58567,115.6781 -8.790978,115.6416 -8.982458,115.6591 -9.12025,115.6861 -9.335178,115.6996 -9.492126,115.7062 -9.545373,115.7294 -9.738625,115.7512 -9.931093,115.7754 -10.12271,115.7861 -10.20844,115.8077 -10.39984,115.8283 -10.56948,115.8283 -10.56948,115.8283 -10.56948)"
149861,9HA2735,BULK CHINA,179,9290593,Cargo,215450000,121,11.1,AU DAM>CNTNJ,768,774,2022-06-18T20:00:00Z,2022-06-16T21:31:00Z,NA,19,1205143,737747,14,2022-02-27T08:09:00Z,19,0101000020E610000000000040EA205E400000008087821D40,ALERT-HLD-ALKI,"LINESTRING(119.1294 0.408273,119.1541 0.552647,119.1691 0.647752,119.2507 1.047505,119.2516 1.074792,119.2768 1.257292,119.2859 1.328888,119.2997 1.431362,119.341 1.701107,119.3529 1.79824,119.378 2.01067,119.3884 2.117455,119.4055 2.248978,119.4514 2.440965,119.4662 2.542868,119.4862 2.697683,119.5083 2.863873,119.5166 2.914027,119.5387 3.064417,119.6215 3.664202,119.6402 4.09211,119.6481 4.193678,119.6587 4.351515,119.6752 4.508373,119.6809 4.66069,119.6778 4.83481,119.6529 4.986435,119.6529 4.986435)"
149861,9HA2735,BULK CHINA,179,9290593,Cargo,215450000,121,11.1,AU DAM>CNTNJ,768,774,2022-06-18T20:00:00Z,2022-06-16T21:31:00Z,NA,19,1205143,737747,14,2022-02-27T08:09:00Z,19,0101000020E610000000000040EA205E400000008087821D40,ALERT-HLD-ALKI,"LINESTRING(119.0655 -0.253855,119.0963 -0.062873,119.1198 0.081515,119.1467 0.227387,119.1746 0.3741,119.1922 0.520575,119.2048 0.617905,119.2282 0.783837,119.2404 0.871792,119.3311 1.477867,119.3311 1.477867,119.3663 1.70627,119.3989 1.899228,119.4215 2.036712,119.4297 2.097007,119.4545 2.251295,119.468 2.337418,119.5394 2.784352,119.5588 2.956435,119.5588 2.956435,119.6029 3.250897,119.636 3.468982,119.6559 3.601818,119.6649 3.734847,119.6747 3.836617,119.6772 3.948373,119.6788 4.095385,119.6788 4.095385)"
150165,BOUS,XIN DONG GUAN 11,71,9200562,Cargo,414280000,106,10.2,LEIZHOU CN,0,1888,2022-06-15T18:00:00Z,2022-06-25T13:19:00Z,NA,7,1092173,703845,12,2021-09-18T00:51:00Z,98,0101000020E610000000000040E84D5B40000000605F271C40,ALERT-HLD-ALKI,"LINESTRING(116.6821 -1.711698,116.7672 -1.698778,116.8995 -1.677203,117.0316 -1.655167,117.1631 -1.621585,117.2828 -1.562733,117.3093 -1.548663,117.6129 -1.403133,117.8259 -1.293455,118.1125 -0.8249,118.1529 -0.750468,118.2379 -0.612055,119.1703 1.019967,119.1703 1.019967,119.1703 1.019967)"
150241,9HA2782,ARTVIN,136,9595034,Cargo,215678000,139,11.5,INIXY,2229,3695,2022-03-28T08:00:00Z,2022-03-30T07:53:00Z,NA,285,9560823,6031002,14.9,2021-12-28T00:15:00Z,4,0101000020E610000000000040EDE6574000000000BF1F1840,ALERT-HLD-ALKI,"LINESTRING(117.8438 -0.636115,117.8438 -0.636115,118.0427 -1.163602,118.3281 -1.961963,118.3281 -1.961963,118.3281 -1.961963)"
